# TOTAL_ITERATIONS=10,PER_ITERATION=10,KEEP=2
Mammalian Cell Cycle 2006,0.2,17.625,31.958333333333332,50.25,50.25,50.25,52.33333333333333,53.979166666666664,56.416666666666664,66.5,66.5,66.5
Mammalian Cell Cycle 2006,0.2,35.375,35.375,36.416666666666664,36.416666666666664,37.416666666666664,42.57291666666667,42.57291666666667,43.25,43.25,43.25,43.25
Mammalian Cell Cycle 2006,0.2,22.694444444444443,52.08333333333333,52.75,52.75,61.916666666666664,61.916666666666664,61.916666666666664,61.916666666666664,61.916666666666664,61.916666666666664,61.916666666666664
Mammalian Cell Cycle 2006,0.2,24.75,48.16666666666667,48.16666666666667,48.16666666666667,65.1111111111111,74.1111111111111,74.1111111111111,74.1111111111111,74.1111111111111,74.1111111111111,74.1111111111111
Mammalian Cell Cycle 2006,0.2,40.833333333333336,54.92708333333333,60.41666666666667,60.41666666666667,60.41666666666667,60.41666666666667,65.66666666666666,65.66666666666666,65.66666666666666,65.66666666666666,65.66666666666666
Mammalian Cell Cycle 2006,0.2,24.375,37.75,37.75,39.125,51.75,55.625,55.625,55.625,55.625,55.625,55.625
Mammalian Cell Cycle 2006,0.2,36.1875,36.1875,40.9375,40.9375,40.9375,40.9375,49.9375,59.6875,59.6875,59.6875,62.6875
Mammalian Cell Cycle 2006,0.2,18.849537037037038,63.0625,63.0625,63.0625,63.0625,63.0625,63.0625,81.75,81.75,81.75,81.75
Mammalian Cell Cycle 2006,0.2,21.6875,54.49166666666667,54.49166666666667,56.25,56.25,56.5625,56.5625,60.74861111111111,60.74861111111111,60.74861111111111,60.74861111111111
Mammalian Cell Cycle 2006,0.2,28.5,46.875,53.48611111111111,53.48611111111111,53.48611111111111,53.48611111111111,54.9375,62.8125,62.8125,79.14583333333334,79.14583333333334
Mammalian Cell Cycle 2006,0.2,21.8125,38.95312499999999,54.10416666666667,54.10416666666667,54.10416666666667,54.10416666666667,54.10416666666667,54.10416666666667,63.1875,63.1875,63.1875
Mammalian Cell Cycle 2006,0.5,32.1875,33.0,45.3,45.3,45.3,51.6875,54.6875,54.6875,54.6875,54.6875,54.6875
Mammalian Cell Cycle 2006,0.5,24.513888888888875,43.5,47.33333333333333,47.33333333333333,47.33333333333333,47.33333333333333,47.33333333333333,47.33333333333333,47.33333333333333,47.33333333333333,47.33333333333333
Mammalian Cell Cycle 2006,0.5,23.9375,45.729166666666664,45.729166666666664,45.729166666666664,45.729166666666664,45.729166666666664,45.729166666666664,45.729166666666664,45.729166666666664,45.729166666666664,45.729166666666664
Mammalian Cell Cycle 2006,0.5,32.0,37.430555555555536,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0
Mammalian Cell Cycle 2006,0.5,19.9375,40.0,40.6875,40.6875,40.6875,40.6875,40.6875,45.583333333333336,45.583333333333336,62.05,62.05
Mammalian Cell Cycle 2006,0.5,34.375,41.075,50.28125,50.28125,50.28125,50.28125,50.28125,50.28125,50.28125,50.28125,50.28125
Mammalian Cell Cycle 2006,0.5,21.416666666666668,36.5,38.24305555555556,38.24305555555556,38.24305555555556,40.6875,40.6875,40.6875,43.5138888888889,46.78125,46.78125
Mammalian Cell Cycle 2006,0.5,26.25,48.375,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0
Mammalian Cell Cycle 2006,0.5,31.75,48.5625,48.5625,48.5625,48.5625,51.25,51.25,51.25,51.25,51.25,51.25
Mammalian Cell Cycle 2006,0.5,24.25,30.925,40.66666666666667,40.66666666666667,44.125,44.125,44.125,44.125,44.291666666666664,44.291666666666664,44.291666666666664
Mammalian Cell Cycle 2006,0.5,31.625,31.625,34.0,56.666666666666664,56.666666666666664,56.666666666666664,56.666666666666664,56.666666666666664,56.666666666666664,56.666666666666664,56.666666666666664
Mammalian Cell Cycle 2006,0.5,26.12777777777778,39.02083333333333,40.75,40.75,40.75,47.48611111111111,47.48611111111111,47.48611111111111,47.48611111111111,47.48611111111111,47.48611111111111
Mammalian Cell Cycle 2006,0.5,25.25,40.0,40.0,49.75,49.75,49.75,49.75,49.75,49.75,49.75,49.75
Mammalian Cell Cycle 2006,0.5,30.520833333333332,33.83333333333333,37.041666666666664,45.20833333333333,45.20833333333333,48.0,48.0,48.0,49.21666666666666,49.21666666666666,49.21666666666666
Mammalian Cell Cycle 2006,0.5,17.625,40.25,49.375,57.75,57.75,57.75,57.75,57.75,57.75,57.75,57.75
Mammalian Cell Cycle 2006,0.5,35.375,36.00277777777778,41.5,41.5,41.5,46.31944444444443,46.31944444444443,52.41111111111111,52.41111111111111,52.41111111111111,52.41111111111111
Mammalian Cell Cycle 2006,0.5,22.694444444444443,39.211999999999996,39.211999999999996,39.211999999999996,42.25,42.25,42.25,42.25,42.25,46.0,46.0
Mammalian Cell Cycle 2006,0.5,24.75,43.0,55.430555555555564,55.430555555555564,55.430555555555564,55.430555555555564,55.430555555555564,55.430555555555564,55.430555555555564,55.430555555555564,55.430555555555564
Mammalian Cell Cycle 2006,0.5,40.833333333333336,40.833333333333336,41.25,58.5,58.5,58.5,58.5,58.5,58.5,58.5,58.5
Mammalian Cell Cycle 2006,0.5,24.375,38.875,38.875,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0
Mammalian Cell Cycle 2006,0.5,36.1875,48.25,48.25,48.25,48.25,48.25,48.25,48.25,48.25,48.25,48.25
Mammalian Cell Cycle 2006,0.5,18.849537037037038,24.3125,31.4375,37.5625,37.9375,51.3125,51.3125,51.3125,51.3125,51.3125,51.3125
Mammalian Cell Cycle 2006,0.5,21.6875,32.75,35.116666666666674,35.116666666666674,50.09583333333333,50.09583333333333,50.09583333333333,50.09583333333333,50.09583333333333,50.09583333333333,54.44583333333333
Mammalian Cell Cycle 2006,0.5,28.5,28.9375,32.5625,33.999999999999986,33.999999999999986,36.27777777777778,36.27777777777778,40.75,40.75,40.75,40.75
Mammalian Cell Cycle 2006,0.5,21.8125,40.25,45.46875,60.5,60.5,60.5,60.5,60.5,60.5,60.5,60.5
T-LGL Survival Network 2011 Reduced Network,0.01,59.46180555555556,66.18827160493831,66.41049382716054,66.41049382716054,66.41049382716054,67.57716049382721,67.57716049382721,79.64814814814821,79.64814814814821,79.64814814814821,79.8148148148149
T-LGL Survival Network 2011 Reduced Network,0.01,96.72916255144033,102.53244444444438,105.205,105.205,105.205,109.33,109.33,109.33,121.33,122.33,122.33
T-LGL Survival Network 2011 Reduced Network,0.01,56.22569444444444,56.609375,56.609375,56.609375,56.609375,56.609375,56.609375,107.5,107.5,107.5,107.5
T-LGL Survival Network 2011 Reduced Network,0.01,21.5,21.5,21.5,21.5,21.5,21.5,21.5,78.1875,78.1875,78.1875,84.6875
T-LGL Survival Network 2011 Reduced Network,0.01,18.75,30.25,30.25,56.43829333333338,57.41074962962968,96.80000000000003,97.80000000000003,97.80000000000003,106.0,106.0,106.0
T-LGL Survival Network 2011 Reduced Network,0.01,61.58333333333333,80.20833333333333,80.20833333333333,85.70833333333333,85.70833333333333,86.95833333333333,87.20833333333333,87.70833333333333,98.43827160493832,98.43827160493832,144.05555555555557
T-LGL Survival Network 2011 Reduced Network,0.01,99.31487654320988,100.59265432098763,101.07891555555554,104.32780444444437,104.32780444444437,136.7986666666666,138.5431111111111,141.81851851851852,141.81851851851852,144.8833333333333,153.54999999999995
T-LGL Survival Network 2011 Reduced Network,0.01,45.14930555555556,49.95972222222221,49.95972222222221,49.95972222222221,50.01388888888887,51.420138888888886,62.67013888888889,63.10763888888889,70.44097222222224,70.44097222222224,70.77430555555557
T-LGL Survival Network 2011 Reduced Network,0.01,21.0,21.0,23.0,33.083333333333336,34.08333333333333,34.08333333333333,51.67210765432097,59.38691165123456,59.38691165123456,59.38691165123456,59.38691165123456
T-LGL Survival Network 2011 Reduced Network,0.01,19.625,19.625,27.625,71.31111111111115,77.46851851851854,81.98148148148148,84.3777777777778,84.94444444444446,84.94444444444446,97.66666666666667,97.66666666666667
T-LGL Survival Network 2011 Reduced Network,0.01,68.04427083333334,78.66689529035207,78.66689529035207,78.66689529035207,82.65317786922725,82.65317786922725,82.65317786922725,83.31984453589392,83.31984453589392,90.65317786922725,90.65317786922725
T-LGL Survival Network 2011 Reduced Network,0.01,101.94456790123456,149.20358024691362,149.79861111111114,149.79861111111114,150.12500000000003,156.62500000000006,158.79166666666669,158.79166666666669,158.79166666666669,158.79166666666669,158.79166666666669
T-LGL Survival Network 2011 Reduced Network,0.01,43.841145833333336,43.841145833333336,43.841145833333336,43.841145833333336,45.50520833333333,45.50520833333333,59.50520833333333,59.50520833333333,64.59635416666667,64.59635416666667,70.09635416666667
T-LGL Survival Network 2011 Reduced Network,0.01,15.0,15.0,15.0,15.0,15.0,57.24956597222222,61.24956597222222,61.24956597222222,71.42381115683585,71.42381115683585,71.42381115683585
T-LGL Survival Network 2011 Reduced Network,0.01,17.6875,17.6875,25.9375,27.9375,27.9375,27.9375,27.9375,27.9375,27.9375,29.1375,39.32638888888889
T-LGL Survival Network 2011 Reduced Network,0.01,63.34375,83.57291666666666,83.57291666666666,83.65625,83.65625,83.65625,83.65625,84.40625,84.40625,142.8125,142.8125
T-LGL Survival Network 2011 Reduced Network,0.01,101.68658436213993,101.88658436213993,105.57064888888881,105.57064888888881,109.64531555555548,109.64531555555548,109.64531555555548,109.64531555555548,109.64531555555548,110.37384888888883,146.01022222222215
T-LGL Survival Network 2011 Reduced Network,0.01,45.8125,95.86111111111113,95.86111111111113,95.86111111111113,95.86111111111113,95.86111111111113,95.86111111111113,104.36111111111113,104.36111111111113,104.36111111111113,105.36111111111113
T-LGL Survival Network 2011 Reduced Network,0.01,16.0,16.0,24.125,24.125,24.125,24.125,24.125,30.125,34.775,34.858333333333334,34.858333333333334
T-LGL Survival Network 2011 Reduced Network,0.01,20.25,73.78888888888892,73.78888888888892,83.18055555555557,83.18055555555557,84.80555555555557,90.34722222222223,95.21707818930042,95.21707818930042,95.21707818930042,95.21707818930042
T-LGL Survival Network 2011 Reduced Network,0.01,64.59895833333333,64.59895833333333,64.59895833333333,64.59895833333333,72.47606310013718,78.390625,79.515625,137.02083333333334,138.14583333333334,138.14583333333334,141.8125
T-LGL Survival Network 2011 Reduced Network,0.01,101.85172839506174,110.27930074074072,110.46362074074072,110.46362074074072,111.54038518518517,146.34044444444433,146.34044444444433,147.57377777777768,154.32962962962964,154.52083333333334,154.52083333333334
T-LGL Survival Network 2011 Reduced Network,0.01,52.339699074074076,58.12498611111112,58.12498611111112,58.12498611111112,108.61211111111112,112.48711111111112,112.48711111111112,112.48711111111112,112.48711111111112,112.98111111111112,112.98111111111112
T-LGL Survival Network 2011 Reduced Network,0.01,23.0,23.0,23.0,23.0,23.0,23.0,28.75,28.75,28.75,29.75,34.75
T-LGL Survival Network 2011 Reduced Network,0.01,24.0,38.625,38.625,38.625,38.625,70.765625,71.921875,71.921875,72.921875,72.921875,72.921875
T-LGL Survival Network 2011 Reduced Network,0.05,59.46180555555556,79.92442666666662,79.92442666666662,79.92442666666662,82.83775999999996,86.61375999999994,122.01066666666664,122.01066666666664,127.05288888888884,135.16666666666666,136.61111111111111
T-LGL Survival Network 2011 Reduced Network,0.05,96.72916255144033,141.16833333333335,141.16833333333335,141.16833333333335,141.16833333333335,144.567,147.39583333333334,156.5333333333333,159.0,160.05555555555557,161.05555555555557
T-LGL Survival Network 2011 Reduced Network,0.05,56.22569444444444,73.96875,75.4375,75.96875,75.96875,96.25,98.0,104.875,104.875,107.875,116.16666666666667
T-LGL Survival Network 2011 Reduced Network,0.05,21.5,22.5,64.71875,70.09375,70.09375,71.40625,101.5,108.5,108.5,108.5,108.5
T-LGL Survival Network 2011 Reduced Network,0.05,18.75,64.75,66.25,66.25,83.83333333333334,95.25,98.25,99.69444444444446,102.25,109.0,117.0
T-LGL Survival Network 2011 Reduced Network,0.05,61.58333333333333,71.31028806584364,89.79176954732516,142.18518518518522,142.18518518518522,142.18518518518522,150.66962962962964,151.1881481481482,151.22518518518524,160.83333333333334,160.83333333333334
T-LGL Survival Network 2011 Reduced Network,0.05,99.31487654320988,101.26170666666665,105.48111111111112,106.73111111111112,112.83333333333333,117.99999999999999,139.597337962963,141.48333333333338,145.32303240740745,152.19212962962965,154.2934027777778
T-LGL Survival Network 2011 Reduced Network,0.05,45.14930555555556,100.33333333333334,100.33333333333334,100.33333333333334,100.33333333333334,100.33333333333334,100.33333333333334,100.33333333333334,100.33333333333334,100.33333333333334,100.33333333333334
T-LGL Survival Network 2011 Reduced Network,0.05,21.0,26.0,26.0,88.0,93.25,104.75,129.20833333333334,131.30555555555557,145.13888888888889,145.63888888888889,145.63888888888889
T-LGL Survival Network 2011 Reduced Network,0.05,19.625,78.0625,78.0625,96.83333333333333,96.83333333333333,97.33333333333333,97.33333333333333,97.5,97.5,98.0,98.0
T-LGL Survival Network 2011 Reduced Network,0.05,68.04427083333334,80.96093750000001,82.22868567726407,122.5706666666666,135.44277777777776,143.53993055555554,144.03993055555554,144.22743055555554,144.22743055555554,146.07981481481485,146.07981481481485
T-LGL Survival Network 2011 Reduced Network,0.05,101.94456790123456,104.79378962962954,104.79378962962956,139.81644444444433,155.8055555555556,155.8055555555556,155.8055555555556,155.8055555555556,155.8055555555556,155.8055555555556,155.8055555555556
T-LGL Survival Network 2011 Reduced Network,0.05,43.841145833333336,81.98666666666668,97.27777777777779,124.32341269841271,132.63333333333333,136.28,136.28,142.568888888889,144.83233560090716,144.83233560090716,147.6388888888889
T-LGL Survival Network 2011 Reduced Network,0.05,15.0,20.0,28.1875,76.8125,78.0,78.25,80.265625,80.796875,95.88333333333335,99.41666666666666,99.41666666666666
T-LGL Survival Network 2011 Reduced Network,0.05,17.6875,79.8359375,80.8359375,90.02777777777777,96.75,100.75,107.5,107.5,131.5625,137.4236111111111,145.66049382716056
T-LGL Survival Network 2011 Reduced Network,0.05,63.34375,91.67448559670781,91.87448559670783,105.52062757201645,147.21990740740742,148.21990740740742,148.21990740740742,148.21990740740742,148.21990740740742,151.45185185185187,151.45185185185187
T-LGL Survival Network 2011 Reduced Network,0.05,101.68658436213993,101.68658436213993,103.18658436213993,103.18658436213993,103.18658436213993,141.28851851851857,148.68055555555557,148.93055555555557,148.93055555555557,150.88888888888894,150.88888888888894
T-LGL Survival Network 2011 Reduced Network,0.05,45.8125,104.875,111.8564814814815,112.12037037037038,123.12037037037038,130.4953703703704,131.4814814814815,131.50370370370374,136.60637755102047,137.87593537414978,139.29629629629633
T-LGL Survival Network 2011 Reduced Network,0.05,16.0,21.0,28.104166666666668,57.74187242798355,60.2974279835391,66.88076131687242,72.35277777777777,73.22685185185186,76.43055555555556,78.68055555555556,79.36316872427986
T-LGL Survival Network 2011 Reduced Network,0.05,20.25,31.5,36.0,102.0,107.1,107.1,107.1,107.1,107.1,115.86111111111111,117.81975308641974
T-LGL Survival Network 2011 Reduced Network,0.05,64.59895833333333,71.894890260631,71.894890260631,71.894890260631,73.37637174211252,88.07407407407408,93.375,105.875,117.72222222222223,127.33333333333333,127.33333333333333
T-LGL Survival Network 2011 Reduced Network,0.05,101.85172839506174,110.64128943758575,110.64128943758575,111.64128943758575,111.64128943758575,153.9685185185185,153.9685185185185,158.43518518518522,158.99074074074076,159.10185185185188,161.3240740740741
T-LGL Survival Network 2011 Reduced Network,0.05,52.339699074074076,63.384027777777774,124.08111111111111,124.08111111111111,124.94801587301588,126.08111111111111,126.08111111111111,127.01468253968254,129.0811111111111,129.0811111111111,130.01468253968252
T-LGL Survival Network 2011 Reduced Network,0.05,23.0,24.0,28.75,29.75,61.1875,67.5625,69.25,69.81597222222223,75.31597222222223,75.31597222222223,81.64634773662551
T-LGL Survival Network 2011 Reduced Network,0.05,24.0,88.0,88.0,88.0,99.0,99.0,133.2777777777778,151.22222222222223,152.66666666666666,152.66999999999996,156.10416666666666
T-LGL Survival Network 2011 Reduced Network,0.1,59.46180555555556,78.03125,131.66666666666666,134.83333333333334,134.83333333333334,137.08333333333331,146.0,146.0,146.0,146.66666666666666,149.0
T-LGL Survival Network 2011 Reduced Network,0.1,96.72916255144033,139.70370370370367,139.70370370370367,139.70370370370367,144.49074074074073,144.49074074074073,144.49074074074073,144.49074074074073,146.04351851851848,146.04351851851848,147.6435185185185
T-LGL Survival Network 2011 Reduced Network,0.1,56.22569444444444,107.5,113.22222222222223,113.5,116.5,122.5,123.5,123.5,150.66666666666666,150.66666666666666,156.91666666666669
T-LGL Survival Network 2011 Reduced Network,0.1,21.5,21.5,23.0,57.51537185185192,121.1133333333333,133.04166666666669,154.83333333333331,161.25,161.25,161.25,161.25
T-LGL Survival Network 2011 Reduced Network,0.1,18.75,66.03125,75.796875,124.875,132.125,132.875,133.0,141.0,141.0,141.0,141.0
T-LGL Survival Network 2011 Reduced Network,0.1,61.58333333333333,78.88541666666666,81.70833333333333,101.08170781893007,102.79158436213997,102.79158436213997,102.79158436213997,117.38148148148154,121.77777777777784,129.44633645124716,129.44633645124716
T-LGL Survival Network 2011 Reduced Network,0.1,99.31487654320988,138.31944444444446,145.33333333333331,145.33333333333331,145.33333333333331,154.99999999999997,156.99652777777774,161.05555555555554,161.05555555555554,161.05555555555554,161.05555555555554
T-LGL Survival Network 2011 Reduced Network,0.1,45.14930555555556,92.61111111111111,101.48611111111111,105.26388888888889,105.625,106.0,107.625,112.61111111111111,114.23611111111111,114.23611111111111,114.23611111111111
T-LGL Survival Network 2011 Reduced Network,0.1,21.0,64.265625,67.16975308641973,102.5,118.43,123.81776190476191,123.81776190476191,127.26966666666667,127.26966666666667,137.419921875,137.419921875
T-LGL Survival Network 2011 Reduced Network,0.1,19.625,66.0625,76.5925925925926,77.3125,92.50925925925927,92.50925925925927,95.125,109.75000000000001,134.92592592592595,134.92592592592595,137.99305555555557
T-LGL Survival Network 2011 Reduced Network,0.1,68.04427083333334,88.22916666666666,109.3125,112.94444444444446,131.79911111111105,131.79911111111105,142.70138888888894,142.70138888888894,143.42361111111117,143.42361111111117,143.42361111111117
T-LGL Survival Network 2011 Reduced Network,0.1,101.94456790123456,151.0369135802469,151.25358024691357,154.03472222222226,156.58333333333337,156.58333333333337,157.75000000000003,157.75000000000003,157.75000000000003,157.75000000000003,157.75000000000003
T-LGL Survival Network 2011 Reduced Network,0.1,43.841145833333336,96.02083333333334,103.80416666666667,113.00904195011339,114.83083333333333,123.36898148148148,123.36898148148148,125.65413773148148,125.65413773148148,127.83043402777777,128.65413773148148
T-LGL Survival Network 2011 Reduced Network,0.1,15.0,78.0,111.19583333333337,123.25,127.80555555555559,127.80555555555559,127.80555555555559,131.375,132.46527777777774,135.27777777777777,142.62222222222223
T-LGL Survival Network 2011 Reduced Network,0.1,17.6875,70.68187014174671,85.22460133744858,151.00000000000003,151.00000000000003,154.6882716049384,155.388888888889,158.388888888889,158.388888888889,158.388888888889,158.388888888889
T-LGL Survival Network 2011 Reduced Network,0.1,63.34375,84.09259259259261,91.875,121.25000000000006,125.00000000000006,130.75,132.00000000000006,138.5,144.5,144.69444444444446,147.75
T-LGL Survival Network 2011 Reduced Network,0.1,101.68658436213993,145.43333333333334,154.02533333333338,154.02533333333338,155.06666666666672,155.06666666666672,155.06666666666672,155.06666666666672,159.56666666666672,159.56666666666672,161.24999999999997
T-LGL Survival Network 2011 Reduced Network,0.1,45.8125,82.04166666666666,94.44444444444443,94.72222222222221,94.72222222222221,99.94444444444443,106.05555555555556,106.22222222222221,113.86166666666666,113.86166666666666,117.46166666666666
T-LGL Survival Network 2011 Reduced Network,0.1,16.0,24.125,40.833333333333336,68.00977366255141,115.7685185185185,115.7685185185185,118.37962962962963,119.12962962962963,131.8888888888889,137.3125,140.00000000000003
T-LGL Survival Network 2011 Reduced Network,0.1,20.25,74.5625,80.3125,80.3125,83.28125,84.40625,85.53125,90.71875,125.39583333333333,135.3125,139.0625
T-LGL Survival Network 2011 Reduced Network,0.1,64.59895833333333,85.11186556927301,85.11186556927301,114.85848888888889,124.50740740740746,132.39629629629636,132.39629629629636,134.64074074074082,138.95833333333334,147.2777777777778,147.2777777777778
T-LGL Survival Network 2011 Reduced Network,0.1,101.85172839506174,148.97407407407414,151.86145833333333,153.21613520408164,153.21613520408164,153.21613520408164,153.21613520408164,153.21613520408164,156.69270833333334,156.69270833333334,156.69270833333334
T-LGL Survival Network 2011 Reduced Network,0.1,52.339699074074076,107.62211111111111,107.62211111111111,116.49074553571428,118.35207133058984,160.65625,160.65625,160.65625,160.65625,160.65625,161.35185185185188
T-LGL Survival Network 2011 Reduced Network,0.1,23.0,32.0,48.621399176954725,50.871399176954725,65.95370370370368,82.07407407407408,82.07407407407408,87.11522633744859,90.0,103.0,107.625
T-LGL Survival Network 2011 Reduced Network,0.1,24.0,75.421875,79.375,84.75,87.875,120.5,120.5,120.5,136.75,136.75,136.75
T-LGL Survival Network 2011 Reduced Network,0.2,59.46180555555556,77.375,87.22222222222224,101.63541666666666,103.31530071924605,129.23898809523808,129.23898809523808,141.9555555555556,141.9555555555556,141.9555555555556,141.9555555555556
T-LGL Survival Network 2011 Reduced Network,0.2,96.72916255144033,143.44444444444443,143.44444444444443,143.44444444444443,161.80555555555551,161.80555555555551,161.80555555555551,161.80555555555551,161.80555555555551,161.80555555555551,162.0833333333333
T-LGL Survival Network 2011 Reduced Network,0.2,56.22569444444444,108.22222222222221,108.5,109.05555555555556,144.65,144.65,144.65,144.65,144.65,144.65,146.08333333333331
T-LGL Survival Network 2011 Reduced Network,0.2,21.5,72.4375,75.9375,75.9375,79.90625,127.125,134.6875,134.6875,146.88888888888889,146.88888888888889,146.88888888888889
T-LGL Survival Network 2011 Reduced Network,0.2,18.75,76.96875,103.96296296296295,116.54629629629629,123.01851851851852,123.01851851851852,123.91666666666667,123.91666666666667,133.06666666666666,139.58333333333337,139.58333333333337
T-LGL Survival Network 2011 Reduced Network,0.2,61.58333333333333,77.64583333333334,138.08333333333331,141.5,144.5972222222222,150.75,150.75,150.75,150.75,150.75,150.75
T-LGL Survival Network 2011 Reduced Network,0.2,99.31487654320988,135.85555555555555,135.85555555555555,135.85555555555555,135.85555555555555,135.85555555555555,135.85555555555555,139.46759259259264,139.46759259259264,143.56851851851852,143.56851851851852
T-LGL Survival Network 2011 Reduced Network,0.2,45.14930555555556,90.3888888888889,95.53333333333333,129.2846666666666,132.34375,135.30435185185186,140.91319444444446,154.67499999999995,154.67499999999995,154.67499999999995,154.67499999999995
T-LGL Survival Network 2011 Reduced Network,0.2,21.0,57.104166666666664,77.21875,89.25,113.37500000000001,120.70370370370367,132.1511111111111,132.1511111111111,144.77777777777777,145.80555555555554,145.80555555555554
T-LGL Survival Network 2011 Reduced Network,0.2,19.625,99.5,99.5,102.6435185185185,109.41666666666667,119.83333333333334,119.83333333333334,119.83333333333334,149.10925925925932,149.10925925925932,149.10925925925932
T-LGL Survival Network 2011 Reduced Network,0.2,68.04427083333334,88.37139917695475,92.52803497942388,131.4375,145.0069444444445,145.0069444444445,145.0069444444445,145.08333333333334,145.08333333333334,145.08333333333334,145.08333333333334
T-LGL Survival Network 2011 Reduced Network,0.2,101.94456790123456,147.90277777777786,151.7916666666667,153.2916666666667,153.2916666666667,153.2916666666667,153.2916666666667,153.2916666666667,153.2916666666667,153.2916666666667,153.2916666666667
T-LGL Survival Network 2011 Reduced Network,0.2,43.841145833333336,98.88888888888889,98.88888888888889,101.89,113.88888888888889,113.88888888888889,113.88888888888889,113.88888888888889,122.3,142.93333333333337,142.93333333333337
T-LGL Survival Network 2011 Reduced Network,0.2,15.0,84.328125,94.4453125,94.4453125,94.4453125,94.4453125,126.19583333333335,126.19583333333335,129.0,129.0,129.0
T-LGL Survival Network 2011 Reduced Network,0.2,17.6875,98.05,132.30555555555557,145.10416666666666,145.10416666666666,148.9375,152.4375,152.4375,152.4375,152.4375,152.4375
T-LGL Survival Network 2011 Reduced Network,0.2,63.34375,81.66666666666667,136.0,154.5,154.5,162.72222222222226,162.72222222222226,162.72222222222226,164.2,168.80555555555554,168.80555555555554
T-LGL Survival Network 2011 Reduced Network,0.2,101.68658436213993,152.6018518518519,152.6018518518519,152.6018518518519,152.6018518518519,152.6018518518519,152.6018518518519,152.6018518518519,157.0,157.0,157.0
T-LGL Survival Network 2011 Reduced Network,0.2,45.8125,95.10833333333332,96.06011284722223,96.06011284722223,96.06011284722223,105.12555555555556,105.12555555555556,105.12555555555556,112.20370370370372,112.20370370370372,113.02777777777777
T-LGL Survival Network 2011 Reduced Network,0.2,16.0,49.583333333333336,94.54012345679013,131.18518518518522,134.462962962963,134.462962962963,134.462962962963,134.462962962963,134.462962962963,145.66666666666669,145.66666666666669
T-LGL Survival Network 2011 Reduced Network,0.2,20.25,105.39420572916664,113.6707818930041,113.6707818930041,150.8425925925926,150.8425925925926,150.8425925925926,150.8425925925926,150.8425925925926,161.9861111111111,161.9861111111111
T-LGL Survival Network 2011 Reduced Network,0.2,64.59895833333333,71.7783950617284,121.79166666666667,127.20833333333333,127.70833333333333,128.72222222222223,128.72222222222223,132.10000000000005,132.10000000000005,135.45733333333334,135.45733333333334
T-LGL Survival Network 2011 Reduced Network,0.2,101.85172839506174,139.01916666666668,143.77777777777777,147.0902777777778,162.08333333333331,162.08333333333331,162.08333333333331,162.08333333333331,162.08333333333331,162.08333333333331,162.08333333333331
T-LGL Survival Network 2011 Reduced Network,0.2,52.339699074074076,65.203125,79.390625,79.390625,104.13888888888889,104.13888888888889,106.6711033950617,115.52777777777779,147.22222222222223,154.35416666666666,154.35416666666666
T-LGL Survival Network 2011 Reduced Network,0.2,23.0,68.0,107.0,148.7066666666666,148.7066666666666,148.7066666666666,148.7066666666666,148.76805555555558,150.7407407407408,150.7407407407408,150.7407407407408
T-LGL Survival Network 2011 Reduced Network,0.2,24.0,88.20044581618654,103.875,103.875,113.92592592592594,113.92592592592594,117.09333333333335,121.83333333333334,121.83333333333334,122.5,122.5
T-LGL Survival Network 2011 Reduced Network,0.5,59.46180555555556,129.5,131.36111111111111,131.36111111111111,133.69444444444443,133.69444444444443,133.69444444444443,133.69444444444443,133.69444444444443,133.69444444444443,133.69444444444443
T-LGL Survival Network 2011 Reduced Network,0.5,96.72916255144033,121.3611111111111,121.3611111111111,121.3611111111111,121.3611111111111,121.3611111111111,121.3611111111111,148.75,148.75,148.75,148.75
T-LGL Survival Network 2011 Reduced Network,0.5,56.22569444444444,116.60444444444444,125.46666666666667,125.46666666666667,125.46666666666667,137.75,137.75,137.75,137.75,137.75,137.75
T-LGL Survival Network 2011 Reduced Network,0.5,21.5,124.125,130.72222222222223,133.16666666666666,137.41666666666666,137.41666666666666,137.41666666666666,137.41666666666666,137.41666666666666,137.41666666666666,137.41666666666666
T-LGL Survival Network 2011 Reduced Network,0.5,18.75,98.125,107.99999999999999,107.99999999999999,122.83,122.83,122.83,122.83,122.83,122.83,131.25
T-LGL Survival Network 2011 Reduced Network,0.5,61.58333333333333,109.875,127.74074074074073,127.74074074074073,127.74074074074073,127.74074074074073,127.74074074074073,127.74074074074073,127.74074074074073,127.74074074074073,127.74074074074073
T-LGL Survival Network 2011 Reduced Network,0.5,99.31487654320988,99.31487654320988,100.25,140.16600000000003,140.16600000000003,140.16600000000003,140.16600000000003,140.16600000000003,140.16600000000003,140.16600000000003,140.16600000000003
T-LGL Survival Network 2011 Reduced Network,0.5,45.14930555555556,128.1875,128.1875,128.1875,128.1875,128.1875,128.1875,134.98957407407406,134.98957407407406,136.35069444444446,136.35069444444446
T-LGL Survival Network 2011 Reduced Network,0.5,21.0,133.25,133.25,133.25,133.25,133.25,133.25,133.25,133.25,133.25,133.25
T-LGL Survival Network 2011 Reduced Network,0.5,19.625,100.44444444444444,109.375,109.375,109.375,134.41666666666669,134.41666666666669,134.41666666666669,134.41666666666669,140.462962962963,140.462962962963
