Regulator,Target,Sign,Model,Confidence Rank,Constraint,Direct
IL25R,CD8,unknown,Fake,4,,
IL25R,CD4,unknown,Fake,4,,
IL25R,STAT4,unknown,Fake,4,,
IL25R,IL17,unknown,Fake,4,,
IL25R,proliferation,unknown,Fake,4,,
IL25R,IL3,unknown,Fake,4,,
IL25R,IL25R,unknown,Fake,4,,
IL25R,RUNX3,unknown,Fake,4,,
IL25R,STAT5_2,unknown,Fake,4,,
IL25R,JAK1,unknown,Fake,4,,
IL25R,IL21R,unknown,Fake,4,,
IL25R,IL4R_2,unknown,Fake,4,,
IL25R,IL1R1,unknown,Fake,4,,
IL25R,THPOK,unknown,Fake,4,,
IL25R,TGFBR,unknown,Fake,4,,
IL25R,IL24,unknown,Fake,4,,
IL25R,STAT6,unknown,Fake,4,,
IL25R,ST2,unknown,Fake,4,,
IL25R,STAT1_2,unknown,Fake,4,,
IL25R,CMAF,unknown,Fake,4,,
IL25R,IL13,unknown,Fake,4,,
IL25R,IL25,unknown,Fake,4,,
IL25R,STAT3,unknown,Fake,4,,
IL25R,IL2R,unknown,Fake,4,,
IL25R,IL10,unknown,Fake,4,,
IL25R,IL33R,unknown,Fake,4,,
IL25R,IL22,unknown,Fake,4,,
IL25R,TBET,unknown,Fake,4,,
IL25R,IL2,unknown,Fake,4,,
IL25R,IFNGR_2,unknown,Fake,4,,
IL25R,IFNG_2,unknown,Fake,4,,
IL25R,GZMB,unknown,Fake,4,,
IL25R,IL23R,unknown,Fake,4,,
IL25R,IL23,unknown,Fake,4,,
IL25R,IL35,unknown,Fake,4,,
IL25R,FOXP3,unknown,Fake,4,,
IL25R,IL6R,unknown,Fake,4,,
IL25R,NFAT,unknown,Fake,4,,
IL25R,IRF1,unknown,Fake,4,,
IL25R,PU1,unknown,Fake,4,,
IL25R,EOMES,unknown,Fake,4,,
IL25R,IL12RB2,unknown,Fake,4,,
IL25R,IL12RB1_2,unknown,Fake,4,,
IL25R,IL21,unknown,Fake,4,,
IL25R,STAT1,unknown,Fake,4,,
IL25R,IL2RA,unknown,Fake,4,,
IL25R,IL12R,unknown,Fake,4,,
IL25R,IL31,unknown,Fake,4,,
IL25R,IL4RA_2,unknown,Fake,4,,
IL25R,IL10R,unknown,Fake,4,,
IL25R,SOCS1,unknown,Fake,4,,
IL25R,IL1R,unknown,Fake,4,,
IL25R,TGFB,unknown,Fake,4,,
IL25R,IFNGR,unknown,Fake,4,,
IL25R,IL9,unknown,Fake,4,,
IL25R,IFNG,unknown,Fake,4,,
IL25R,IL5,unknown,Fake,4,,
IL25R,IL4R,unknown,Fake,4,,
IL25R,SMAD2,unknown,Fake,4,,
IL25R,BCL6,unknown,Fake,4,,
IL25R,IL4,unknown,Fake,4,,
IL25R,NFKB,unknown,Fake,4,,
IL25R,TBET_2,unknown,Fake,4,,
IL25R,PRF1,unknown,Fake,4,,
IL25R,RORGT,unknown,Fake,4,,
IL25R,STAT5,unknown,Fake,4,,
IL25R,IL18R,unknown,Fake,4,,
IL25R,SMAD3,unknown,Fake,4,,
IL25R,IL6,unknown,Fake,4,,
IL25R,IL2R_2,unknown,Fake,4,,
IL25R,IRAK,unknown,Fake,4,,
IL7_e,CD8,unknown,Fake,4,,
IL7_e,CD4,unknown,Fake,4,,
IL7_e,STAT4,unknown,Fake,4,,
IL7_e,IL17,unknown,Fake,4,,
IL7_e,proliferation,unknown,Fake,4,,
IL7_e,IL3,unknown,Fake,4,,
IL7_e,IL25R,unknown,Fake,4,,
IL7_e,RUNX3,unknown,Fake,4,,
IL7_e,STAT5_2,unknown,Fake,4,,
IL7_e,JAK1,unknown,Fake,4,,
IL7_e,IL21R,unknown,Fake,4,,
IL7_e,IL4R_2,unknown,Fake,4,,
IL7_e,IL1R1,unknown,Fake,4,,
IL7_e,THPOK,unknown,Fake,4,,
IL7_e,TGFBR,unknown,Fake,4,,
IL7_e,IL24,unknown,Fake,4,,
IL7_e,STAT6,unknown,Fake,4,,
IL7_e,ST2,unknown,Fake,4,,
IL7_e,STAT1_2,unknown,Fake,4,,
IL7_e,CMAF,unknown,Fake,4,,
IL7_e,IL13,unknown,Fake,4,,
IL7_e,IL25,unknown,Fake,4,,
IL7_e,STAT3,unknown,Fake,4,,
IL7_e,IL2R,unknown,Fake,4,,
IL7_e,IL10,unknown,Fake,4,,
IL7_e,IL33R,unknown,Fake,4,,
IL7_e,IL22,unknown,Fake,4,,
IL7_e,TBET,unknown,Fake,4,,
IL7_e,IL2,unknown,Fake,4,,
IL7_e,IFNGR_2,unknown,Fake,4,,
IL7_e,IFNG_2,unknown,Fake,4,,
IL7_e,GATA3,unknown,Fake,4,,
IL7_e,GZMB,unknown,Fake,4,,
IL7_e,IL23R,unknown,Fake,4,,
IL7_e,IL23,unknown,Fake,4,,
IL7_e,IL35,unknown,Fake,4,,
IL7_e,FOXP3,unknown,Fake,4,,
IL7_e,IL6R,unknown,Fake,4,,
IL7_e,NFAT,unknown,Fake,4,,
IL7_e,IRF1,unknown,Fake,4,,
IL7_e,PU1,unknown,Fake,4,,
IL7_e,EOMES,unknown,Fake,4,,
IL7_e,IL12RB2,unknown,Fake,4,,
IL7_e,IL12RB1_2,unknown,Fake,4,,
IL7_e,IL21,unknown,Fake,4,,
IL7_e,STAT1,unknown,Fake,4,,
IL7_e,IL2RA,unknown,Fake,4,,
IL7_e,IL12R,unknown,Fake,4,,
IL7_e,IL31,unknown,Fake,4,,
IL7_e,IL4RA_2,unknown,Fake,4,,
IL7_e,IL10R,unknown,Fake,4,,
IL7_e,SOCS1,unknown,Fake,4,,
IL7_e,IL1R,unknown,Fake,4,,
IL7_e,TGFB,unknown,Fake,4,,
IL7_e,IFNGR,unknown,Fake,4,,
IL7_e,IL9,unknown,Fake,4,,
IL7_e,IFNG,unknown,Fake,4,,
IL7_e,IL5,unknown,Fake,4,,
IL7_e,IL4R,unknown,Fake,4,,
IL7_e,SMAD2,unknown,Fake,4,,
IL7_e,BCL6,unknown,Fake,4,,
IL7_e,IL4,unknown,Fake,4,,
IL7_e,NFKB,unknown,Fake,4,,
IL7_e,TBET_2,unknown,Fake,4,,
IL7_e,PRF1,unknown,Fake,4,,
IL7_e,RORGT,unknown,Fake,4,,
IL7_e,STAT5,unknown,Fake,4,,
IL7_e,IL18R,unknown,Fake,4,,
IL7_e,SMAD3,unknown,Fake,4,,
IL7_e,IL6,unknown,Fake,4,,
IL7_e,IL2R_2,unknown,Fake,4,,
IL7_e,IRAK,unknown,Fake,4,,
IL27_e,CD8,unknown,Fake,4,,
IL27_e,CD4,unknown,Fake,4,,
IL27_e,STAT4,unknown,Fake,4,,
IL27_e,IL17,unknown,Fake,4,,
IL27_e,proliferation,unknown,Fake,4,,
IL27_e,IL3,unknown,Fake,4,,
IL27_e,IL25R,unknown,Fake,4,,
IL27_e,RUNX3,unknown,Fake,4,,
IL27_e,STAT5_2,unknown,Fake,4,,
IL27_e,JAK1,unknown,Fake,4,,
IL27_e,IL21R,unknown,Fake,4,,
IL27_e,IL4R_2,unknown,Fake,4,,
IL27_e,IL1R1,unknown,Fake,4,,
IL27_e,THPOK,unknown,Fake,4,,
IL27_e,TGFBR,unknown,Fake,4,,
IL27_e,IL24,unknown,Fake,4,,
IL27_e,STAT6,unknown,Fake,4,,
IL27_e,ST2,unknown,Fake,4,,
IL27_e,STAT1_2,unknown,Fake,4,,
IL27_e,CMAF,unknown,Fake,4,,
IL27_e,IL13,unknown,Fake,4,,
IL27_e,IL25,unknown,Fake,4,,
IL27_e,STAT3,unknown,Fake,4,,
IL27_e,IL2R,unknown,Fake,4,,
IL27_e,IL10,unknown,Fake,4,,
IL27_e,IL33R,unknown,Fake,4,,
IL27_e,IL22,unknown,Fake,4,,
IL27_e,TBET,unknown,Fake,4,,
IL27_e,IL2,unknown,Fake,4,,
IL27_e,IFNGR_2,unknown,Fake,4,,
IL27_e,IFNG_2,unknown,Fake,4,,
IL27_e,GATA3,unknown,Fake,4,,
IL27_e,GZMB,unknown,Fake,4,,
IL27_e,IL23R,unknown,Fake,4,,
IL27_e,IL23,unknown,Fake,4,,
IL27_e,IL35,unknown,Fake,4,,
IL27_e,FOXP3,unknown,Fake,4,,
IL27_e,IL6R,unknown,Fake,4,,
IL27_e,NFAT,unknown,Fake,4,,
IL27_e,IRF1,unknown,Fake,4,,
IL27_e,PU1,unknown,Fake,4,,
IL27_e,EOMES,unknown,Fake,4,,
IL27_e,IL12RB2,unknown,Fake,4,,
IL27_e,IL12RB1_2,unknown,Fake,4,,
IL27_e,IL21,unknown,Fake,4,,
IL27_e,STAT1,unknown,Fake,4,,
IL27_e,IL2RA,unknown,Fake,4,,
IL27_e,IL12R,unknown,Fake,4,,
IL27_e,IL31,unknown,Fake,4,,
IL27_e,IL4RA_2,unknown,Fake,4,,
IL27_e,IL10R,unknown,Fake,4,,
IL27_e,SOCS1,unknown,Fake,4,,
IL27_e,IL1R,unknown,Fake,4,,
IL27_e,TGFB,unknown,Fake,4,,
IL27_e,IFNGR,unknown,Fake,4,,
IL27_e,IL9,unknown,Fake,4,,
IL27_e,IFNG,unknown,Fake,4,,
IL27_e,IL5,unknown,Fake,4,,
IL27_e,IL4R,unknown,Fake,4,,
IL27_e,SMAD2,unknown,Fake,4,,
IL27_e,BCL6,unknown,Fake,4,,
IL27_e,IL4,unknown,Fake,4,,
IL27_e,NFKB,unknown,Fake,4,,
IL27_e,TBET_2,unknown,Fake,4,,
IL27_e,PRF1,unknown,Fake,4,,
IL27_e,RORGT,unknown,Fake,4,,
IL27_e,STAT5,unknown,Fake,4,,
IL27_e,IL18R,unknown,Fake,4,,
IL27_e,SMAD3,unknown,Fake,4,,
IL27_e,IL6,unknown,Fake,4,,
IL27_e,IL2R_2,unknown,Fake,4,,
IL27_e,IRAK,unknown,Fake,4,,
IL4_e,CD8,unknown,Fake,4,,
IL4_e,CD4,unknown,Fake,4,,
IL4_e,STAT4,unknown,Fake,4,,
IL4_e,IL17,unknown,Fake,4,,
IL4_e,proliferation,unknown,Fake,4,,
IL4_e,IL3,unknown,Fake,4,,
IL4_e,IL25R,unknown,Fake,4,,
IL4_e,RUNX3,unknown,Fake,4,,
IL4_e,STAT5_2,unknown,Fake,4,,
IL4_e,JAK1,unknown,Fake,4,,
IL4_e,IL21R,unknown,Fake,4,,
IL4_e,IL1R1,unknown,Fake,4,,
IL4_e,THPOK,unknown,Fake,4,,
IL4_e,TGFBR,unknown,Fake,4,,
IL4_e,IL24,unknown,Fake,4,,
IL4_e,STAT6,unknown,Fake,4,,
IL4_e,ST2,unknown,Fake,4,,
IL4_e,STAT1_2,unknown,Fake,4,,
IL4_e,CMAF,unknown,Fake,4,,
IL4_e,IL13,unknown,Fake,4,,
IL4_e,IL25,unknown,Fake,4,,
IL4_e,STAT3,unknown,Fake,4,,
IL4_e,IL2R,unknown,Fake,4,,
IL4_e,IL10,unknown,Fake,4,,
IL4_e,IL33R,unknown,Fake,4,,
IL4_e,IL22,unknown,Fake,4,,
IL4_e,TBET,unknown,Fake,4,,
IL4_e,IL2,unknown,Fake,4,,
IL4_e,IFNGR_2,unknown,Fake,4,,
IL4_e,IFNG_2,unknown,Fake,4,,
IL4_e,GATA3,unknown,Fake,4,,
IL4_e,GZMB,unknown,Fake,4,,
IL4_e,IL23R,unknown,Fake,4,,
IL4_e,IL23,unknown,Fake,4,,
IL4_e,IL35,unknown,Fake,4,,
IL4_e,FOXP3,unknown,Fake,4,,
IL4_e,IL6R,unknown,Fake,4,,
IL4_e,NFAT,unknown,Fake,4,,
IL4_e,IRF1,unknown,Fake,4,,
IL4_e,PU1,unknown,Fake,4,,
IL4_e,EOMES,unknown,Fake,4,,
IL4_e,IL12RB2,unknown,Fake,4,,
IL4_e,IL12RB1_2,unknown,Fake,4,,
IL4_e,IL21,unknown,Fake,4,,
IL4_e,STAT1,unknown,Fake,4,,
IL4_e,IL2RA,unknown,Fake,4,,
IL4_e,IL12R,unknown,Fake,4,,
IL4_e,IL31,unknown,Fake,4,,
IL4_e,IL4RA_2,unknown,Fake,4,,
IL4_e,IL10R,unknown,Fake,4,,
IL4_e,SOCS1,unknown,Fake,4,,
IL4_e,IL1R,unknown,Fake,4,,
IL4_e,TGFB,unknown,Fake,4,,
IL4_e,IFNGR,unknown,Fake,4,,
IL4_e,IL9,unknown,Fake,4,,
IL4_e,IFNG,unknown,Fake,4,,
IL4_e,IL5,unknown,Fake,4,,
IL4_e,SMAD2,unknown,Fake,4,,
IL4_e,BCL6,unknown,Fake,4,,
IL4_e,IL4,unknown,Fake,4,,
IL4_e,NFKB,unknown,Fake,4,,
IL4_e,TBET_2,unknown,Fake,4,,
IL4_e,PRF1,unknown,Fake,4,,
IL4_e,RORGT,unknown,Fake,4,,
IL4_e,STAT5,unknown,Fake,4,,
IL4_e,IL18R,unknown,Fake,4,,
IL4_e,SMAD3,unknown,Fake,4,,
IL4_e,IL6,unknown,Fake,4,,
IL4_e,IL2R_2,unknown,Fake,4,,
IL4_e,IRAK,unknown,Fake,4,,
IL4R_2,CD8,unknown,Fake,4,,
IL4R_2,CD4,unknown,Fake,4,,
IL4R_2,STAT4,unknown,Fake,4,,
IL4R_2,IL17,unknown,Fake,4,,
IL4R_2,proliferation,unknown,Fake,4,,
IL4R_2,IL3,unknown,Fake,4,,
IL4R_2,IL25R,unknown,Fake,4,,
IL4R_2,RUNX3,unknown,Fake,4,,
IL4R_2,JAK1,unknown,Fake,4,,
IL4R_2,IL21R,unknown,Fake,4,,
IL4R_2,IL4R_2,unknown,Fake,4,,
IL4R_2,IL1R1,unknown,Fake,4,,
IL4R_2,THPOK,unknown,Fake,4,,
IL4R_2,TGFBR,unknown,Fake,4,,
IL4R_2,IL24,unknown,Fake,4,,
IL4R_2,ST2,unknown,Fake,4,,
IL4R_2,STAT1_2,unknown,Fake,4,,
IL4R_2,CMAF,unknown,Fake,4,,
IL4R_2,IL13,unknown,Fake,4,,
IL4R_2,IL25,unknown,Fake,4,,
IL4R_2,STAT3,unknown,Fake,4,,
IL4R_2,IL2R,unknown,Fake,4,,
IL4R_2,IL10,unknown,Fake,4,,
IL4R_2,IL33R,unknown,Fake,4,,
IL4R_2,IL22,unknown,Fake,4,,
IL4R_2,TBET,unknown,Fake,4,,
IL4R_2,IL2,unknown,Fake,4,,
IL4R_2,IFNGR_2,unknown,Fake,4,,
IL4R_2,IFNG_2,unknown,Fake,4,,
IL4R_2,GATA3,unknown,Fake,4,,
IL4R_2,GZMB,unknown,Fake,4,,
IL4R_2,IL23R,unknown,Fake,4,,
IL4R_2,IL23,unknown,Fake,4,,
IL4R_2,IL35,unknown,Fake,4,,
IL4R_2,FOXP3,unknown,Fake,4,,
IL4R_2,IL6R,unknown,Fake,4,,
IL4R_2,NFAT,unknown,Fake,4,,
IL4R_2,IRF1,unknown,Fake,4,,
IL4R_2,PU1,unknown,Fake,4,,
IL4R_2,EOMES,unknown,Fake,4,,
IL4R_2,IL12RB2,unknown,Fake,4,,
IL4R_2,IL12RB1_2,unknown,Fake,4,,
IL4R_2,IL21,unknown,Fake,4,,
IL4R_2,STAT1,unknown,Fake,4,,
IL4R_2,IL2RA,unknown,Fake,4,,
IL4R_2,IL12R,unknown,Fake,4,,
IL4R_2,IL31,unknown,Fake,4,,
IL4R_2,IL4RA_2,unknown,Fake,4,,
IL4R_2,IL10R,unknown,Fake,4,,
IL4R_2,SOCS1,unknown,Fake,4,,
IL4R_2,IL1R,unknown,Fake,4,,
IL4R_2,TGFB,unknown,Fake,4,,
IL4R_2,IFNGR,unknown,Fake,4,,
IL4R_2,IL9,unknown,Fake,4,,
IL4R_2,IFNG,unknown,Fake,4,,
IL4R_2,IL5,unknown,Fake,4,,
IL4R_2,IL4R,unknown,Fake,4,,
IL4R_2,SMAD2,unknown,Fake,4,,
IL4R_2,BCL6,unknown,Fake,4,,
IL4R_2,IL4,unknown,Fake,4,,
IL4R_2,NFKB,unknown,Fake,4,,
IL4R_2,TBET_2,unknown,Fake,4,,
IL4R_2,PRF1,unknown,Fake,4,,
IL4R_2,RORGT,unknown,Fake,4,,
IL4R_2,STAT5,unknown,Fake,4,,
IL4R_2,IL18R,unknown,Fake,4,,
IL4R_2,SMAD3,unknown,Fake,4,,
IL4R_2,IL6,unknown,Fake,4,,
IL4R_2,IL2R_2,unknown,Fake,4,,
IL4R_2,IRAK,unknown,Fake,4,,
IFNAR,CD8,unknown,Fake,4,,
IFNAR,CD4,unknown,Fake,4,,
IFNAR,STAT4,unknown,Fake,4,,
IFNAR,IL17,unknown,Fake,4,,
IFNAR,proliferation,unknown,Fake,4,,
IFNAR,IL3,unknown,Fake,4,,
IFNAR,IL25R,unknown,Fake,4,,
IFNAR,RUNX3,unknown,Fake,4,,
IFNAR,STAT5_2,unknown,Fake,4,,
IFNAR,JAK1,unknown,Fake,4,,
IFNAR,IL21R,unknown,Fake,4,,
IFNAR,IL4R_2,unknown,Fake,4,,
IFNAR,IL1R1,unknown,Fake,4,,
IFNAR,THPOK,unknown,Fake,4,,
IFNAR,TGFBR,unknown,Fake,4,,
IFNAR,IL24,unknown,Fake,4,,
IFNAR,STAT6,unknown,Fake,4,,
IFNAR,ST2,unknown,Fake,4,,
IFNAR,CMAF,unknown,Fake,4,,
IFNAR,IL13,unknown,Fake,4,,
IFNAR,IL25,unknown,Fake,4,,
IFNAR,STAT3,unknown,Fake,4,,
IFNAR,IL2R,unknown,Fake,4,,
IFNAR,IL10,unknown,Fake,4,,
IFNAR,IL33R,unknown,Fake,4,,
IFNAR,IL22,unknown,Fake,4,,
IFNAR,TBET,unknown,Fake,4,,
IFNAR,IL2,unknown,Fake,4,,
IFNAR,IFNGR_2,unknown,Fake,4,,
IFNAR,IFNG_2,unknown,Fake,4,,
IFNAR,GATA3,unknown,Fake,4,,
IFNAR,GZMB,unknown,Fake,4,,
IFNAR,IL23R,unknown,Fake,4,,
IFNAR,IL23,unknown,Fake,4,,
IFNAR,IL35,unknown,Fake,4,,
IFNAR,FOXP3,unknown,Fake,4,,
IFNAR,IL6R,unknown,Fake,4,,
IFNAR,NFAT,unknown,Fake,4,,
IFNAR,IRF1,unknown,Fake,4,,
IFNAR,PU1,unknown,Fake,4,,
IFNAR,EOMES,unknown,Fake,4,,
IFNAR,IL12RB2,unknown,Fake,4,,
IFNAR,IL12RB1_2,unknown,Fake,4,,
IFNAR,IL21,unknown,Fake,4,,
IFNAR,IL2RA,unknown,Fake,4,,
IFNAR,IL12R,unknown,Fake,4,,
IFNAR,IL31,unknown,Fake,4,,
IFNAR,IL4RA_2,unknown,Fake,4,,
IFNAR,IL10R,unknown,Fake,4,,
IFNAR,SOCS1,unknown,Fake,4,,
IFNAR,IL1R,unknown,Fake,4,,
IFNAR,TGFB,unknown,Fake,4,,
IFNAR,IFNGR,unknown,Fake,4,,
IFNAR,IL9,unknown,Fake,4,,
IFNAR,IFNG,unknown,Fake,4,,
IFNAR,IL5,unknown,Fake,4,,
IFNAR,IL4R,unknown,Fake,4,,
IFNAR,SMAD2,unknown,Fake,4,,
IFNAR,BCL6,unknown,Fake,4,,
IFNAR,IL4,unknown,Fake,4,,
IFNAR,NFKB,unknown,Fake,4,,
IFNAR,TBET_2,unknown,Fake,4,,
IFNAR,PRF1,unknown,Fake,4,,
IFNAR,RORGT,unknown,Fake,4,,
IFNAR,STAT5,unknown,Fake,4,,
IFNAR,IL18R,unknown,Fake,4,,
IFNAR,SMAD3,unknown,Fake,4,,
IFNAR,IL6,unknown,Fake,4,,
IFNAR,IL2R_2,unknown,Fake,4,,
IFNAR,IRAK,unknown,Fake,4,,
TGFBR,CD8,unknown,Fake,4,,
TGFBR,CD4,unknown,Fake,4,,
TGFBR,STAT4,unknown,Fake,4,,
TGFBR,IL17,unknown,Fake,4,,
TGFBR,proliferation,unknown,Fake,4,,
TGFBR,IL3,unknown,Fake,4,,
TGFBR,IL25R,unknown,Fake,4,,
TGFBR,RUNX3,unknown,Fake,4,,
TGFBR,STAT5_2,unknown,Fake,4,,
TGFBR,JAK1,unknown,Fake,4,,
TGFBR,IL21R,unknown,Fake,4,,
TGFBR,IL4R_2,unknown,Fake,4,,
TGFBR,IL1R1,unknown,Fake,4,,
TGFBR,THPOK,unknown,Fake,4,,
TGFBR,TGFBR,unknown,Fake,4,,
TGFBR,IL24,unknown,Fake,4,,
TGFBR,STAT6,unknown,Fake,4,,
TGFBR,ST2,unknown,Fake,4,,
TGFBR,STAT1_2,unknown,Fake,4,,
TGFBR,CMAF,unknown,Fake,4,,
TGFBR,IL13,unknown,Fake,4,,
TGFBR,IL25,unknown,Fake,4,,
TGFBR,STAT3,unknown,Fake,4,,
TGFBR,IL2R,unknown,Fake,4,,
TGFBR,IL10,unknown,Fake,4,,
TGFBR,IL33R,unknown,Fake,4,,
TGFBR,IL22,unknown,Fake,4,,
TGFBR,TBET,unknown,Fake,4,,
TGFBR,IL2,unknown,Fake,4,,
TGFBR,IFNGR_2,unknown,Fake,4,,
TGFBR,IFNG_2,unknown,Fake,4,,
TGFBR,GATA3,unknown,Fake,4,,
TGFBR,GZMB,unknown,Fake,4,,
TGFBR,IL23R,unknown,Fake,4,,
TGFBR,IL23,unknown,Fake,4,,
TGFBR,IL35,unknown,Fake,4,,
TGFBR,FOXP3,unknown,Fake,4,,
TGFBR,IL6R,unknown,Fake,4,,
TGFBR,NFAT,unknown,Fake,4,,
TGFBR,IRF1,unknown,Fake,4,,
TGFBR,EOMES,unknown,Fake,4,,
TGFBR,IL12RB2,unknown,Fake,4,,
TGFBR,IL12RB1_2,unknown,Fake,4,,
TGFBR,IL21,unknown,Fake,4,,
TGFBR,STAT1,unknown,Fake,4,,
TGFBR,IL2RA,unknown,Fake,4,,
TGFBR,IL12R,unknown,Fake,4,,
TGFBR,IL31,unknown,Fake,4,,
TGFBR,IL4RA_2,unknown,Fake,4,,
TGFBR,IL10R,unknown,Fake,4,,
TGFBR,SOCS1,unknown,Fake,4,,
TGFBR,IL1R,unknown,Fake,4,,
TGFBR,TGFB,unknown,Fake,4,,
TGFBR,IFNGR,unknown,Fake,4,,
TGFBR,IL9,unknown,Fake,4,,
TGFBR,IFNG,unknown,Fake,4,,
TGFBR,IL5,unknown,Fake,4,,
TGFBR,IL4R,unknown,Fake,4,,
TGFBR,BCL6,unknown,Fake,4,,
TGFBR,IL4,unknown,Fake,4,,
TGFBR,NFKB,unknown,Fake,4,,
TGFBR,TBET_2,unknown,Fake,4,,
TGFBR,PRF1,unknown,Fake,4,,
TGFBR,RORGT,unknown,Fake,4,,
TGFBR,STAT5,unknown,Fake,4,,
TGFBR,IL18R,unknown,Fake,4,,
TGFBR,IL6,unknown,Fake,4,,
TGFBR,IL2R_2,unknown,Fake,4,,
TGFBR,IRAK,unknown,Fake,4,,
IL24,CD8,unknown,Fake,4,,
IL24,CD4,unknown,Fake,4,,
IL24,STAT4,unknown,Fake,4,,
IL24,IL17,unknown,Fake,4,,
IL24,proliferation,unknown,Fake,4,,
IL24,IL3,unknown,Fake,4,,
IL24,IL25R,unknown,Fake,4,,
IL24,RUNX3,unknown,Fake,4,,
IL24,STAT5_2,unknown,Fake,4,,
IL24,JAK1,unknown,Fake,4,,
IL24,IL21R,unknown,Fake,4,,
IL24,IL4R_2,unknown,Fake,4,,
IL24,IL1R1,unknown,Fake,4,,
IL24,THPOK,unknown,Fake,4,,
IL24,TGFBR,unknown,Fake,4,,
IL24,IL24,unknown,Fake,4,,
IL24,STAT6,unknown,Fake,4,,
IL24,ST2,unknown,Fake,4,,
IL24,STAT1_2,unknown,Fake,4,,
IL24,CMAF,unknown,Fake,4,,
IL24,IL13,unknown,Fake,4,,
IL24,IL25,unknown,Fake,4,,
IL24,STAT3,unknown,Fake,4,,
IL24,IL2R,unknown,Fake,4,,
IL24,IL10,unknown,Fake,4,,
IL24,IL33R,unknown,Fake,4,,
IL24,IL22,unknown,Fake,4,,
IL24,TBET,unknown,Fake,4,,
IL24,IL2,unknown,Fake,4,,
IL24,IFNGR_2,unknown,Fake,4,,
IL24,IFNG_2,unknown,Fake,4,,
IL24,GATA3,unknown,Fake,4,,
IL24,GZMB,unknown,Fake,4,,
IL24,IL23R,unknown,Fake,4,,
IL24,IL23,unknown,Fake,4,,
IL24,IL35,unknown,Fake,4,,
IL24,FOXP3,unknown,Fake,4,,
IL24,IL6R,unknown,Fake,4,,
IL24,NFAT,unknown,Fake,4,,
IL24,IRF1,unknown,Fake,4,,
IL24,PU1,unknown,Fake,4,,
IL24,EOMES,unknown,Fake,4,,
IL24,IL12RB2,unknown,Fake,4,,
IL24,IL12RB1_2,unknown,Fake,4,,
IL24,IL21,unknown,Fake,4,,
IL24,STAT1,unknown,Fake,4,,
IL24,IL2RA,unknown,Fake,4,,
IL24,IL12R,unknown,Fake,4,,
IL24,IL31,unknown,Fake,4,,
IL24,IL4RA_2,unknown,Fake,4,,
IL24,IL10R,unknown,Fake,4,,
IL24,SOCS1,unknown,Fake,4,,
IL24,IL1R,unknown,Fake,4,,
IL24,TGFB,unknown,Fake,4,,
IL24,IFNGR,unknown,Fake,4,,
IL24,IL9,unknown,Fake,4,,
IL24,IFNG,unknown,Fake,4,,
IL24,IL5,unknown,Fake,4,,
IL24,IL4R,unknown,Fake,4,,
IL24,SMAD2,unknown,Fake,4,,
IL24,BCL6,unknown,Fake,4,,
IL24,IL4,unknown,Fake,4,,
IL24,NFKB,unknown,Fake,4,,
IL24,TBET_2,unknown,Fake,4,,
IL24,PRF1,unknown,Fake,4,,
IL24,RORGT,unknown,Fake,4,,
IL24,STAT5,unknown,Fake,4,,
IL24,IL18R,unknown,Fake,4,,
IL24,SMAD3,unknown,Fake,4,,
IL24,IL6,unknown,Fake,4,,
IL24,IL2R_2,unknown,Fake,4,,
IL24,IRAK,unknown,Fake,4,,
STAT1_2,CD8,unknown,Fake,4,,
STAT1_2,CD4,unknown,Fake,4,,
STAT1_2,STAT4,unknown,Fake,4,,
STAT1_2,IL17,unknown,Fake,4,,
STAT1_2,proliferation,unknown,Fake,4,,
STAT1_2,IL3,unknown,Fake,4,,
STAT1_2,IL25R,unknown,Fake,4,,
STAT1_2,RUNX3,unknown,Fake,4,,
STAT1_2,STAT5_2,unknown,Fake,4,,
STAT1_2,JAK1,unknown,Fake,4,,
STAT1_2,IL21R,unknown,Fake,4,,
STAT1_2,IL4R_2,unknown,Fake,4,,
STAT1_2,IL1R1,unknown,Fake,4,,
STAT1_2,THPOK,unknown,Fake,4,,
STAT1_2,TGFBR,unknown,Fake,4,,
STAT1_2,IL24,unknown,Fake,4,,
STAT1_2,STAT6,unknown,Fake,4,,
STAT1_2,ST2,unknown,Fake,4,,
STAT1_2,STAT1_2,unknown,Fake,4,,
STAT1_2,CMAF,unknown,Fake,4,,
STAT1_2,IL13,unknown,Fake,4,,
STAT1_2,IL25,unknown,Fake,4,,
STAT1_2,STAT3,unknown,Fake,4,,
STAT1_2,IL2R,unknown,Fake,4,,
STAT1_2,IL10,unknown,Fake,4,,
STAT1_2,IL33R,unknown,Fake,4,,
STAT1_2,IL22,unknown,Fake,4,,
STAT1_2,IL2,unknown,Fake,4,,
STAT1_2,IFNGR_2,unknown,Fake,4,,
STAT1_2,IFNG_2,unknown,Fake,4,,
STAT1_2,GATA3,unknown,Fake,4,,
STAT1_2,GZMB,unknown,Fake,4,,
STAT1_2,IL23R,unknown,Fake,4,,
STAT1_2,IL23,unknown,Fake,4,,
STAT1_2,IL35,unknown,Fake,4,,
STAT1_2,FOXP3,unknown,Fake,4,,
STAT1_2,IL6R,unknown,Fake,4,,
STAT1_2,NFAT,unknown,Fake,4,,
STAT1_2,PU1,unknown,Fake,4,,
STAT1_2,EOMES,unknown,Fake,4,,
STAT1_2,IL12RB2,unknown,Fake,4,,
